lead_id,created_date,first_name,last_name,email,company_domain,channel,campaign,became_deal
L005762,2026-02-22 20:45:00,Mei,Mulvaney,mei.mulvaney@copperline.com,copperline.com,Display - Programmatic,contextual-b2b,false
L005763,2026-02-12 12:30:00,Jonas,Krishnan,jonas.krishnan@ferrous.com,ferrous.com,Display - Programmatic,contextual-b2b,false
L005764,2026-02-19 09:30:00,Renata,Aaltonen,renata.aaltonen@tessellate.com,tessellate.com,Display - Programmatic,contextual-b2b,false
L005765,2026-02-15 18:45:00,Rafael,Okonkwo,rafael.okonkwo@saltmarsh.com,saltmarsh.com,Display - Programmatic,contextual-b2b,false
L005766,2026-02-07 11:15:00,Omar,Demir,omar.demir@cascade.com,cascade.com,Display - Programmatic,retarget-display,false
L005767,2026-02-07 14:00:00,Lena,Zhang,lena.zhang@ironwood.com,ironwood.com,Paid Search - Brand,brand-exact,false
L005768,2026-02-01 12:45:00,Ivo,Petrov,ivo.petrov@copperline.com,copperline.com,Paid Search - Brand,brand-phrase,false
L005769,2026-02-03 17:00:00,Noor,Farrell,noor.farrell@redwood.com,redwood.com,Paid Search - Brand,brand-exact,false
L005770,2026-02-24 08:45:00,Priya,Castellanos,priya.castellanos@saltmarsh.com,saltmarsh.com,Paid Search - Brand,brand-phrase,false
L005771,2026-02-16 13:15:00,Estelle,Szabo,estelle.szabo@marlowe.com,marlowe.com,Paid Search - Brand,brand-phrase,false
L005772,2026-02-18 08:00:00,Cormac,Almeida,cormac.almeida@juniper.com,juniper.com,Paid Search - Brand,brand-phrase,false
L005773,2026-02-08 17:45:00,Jonas,Aaltonen,jonas.aaltonen@quillon.com,quillon.com,Paid Search - Brand,brand-phrase,false
L005774,2026-02-22 17:00:00,Cormac,Novak,cormac.novak@meridian.com,meridian.com,Paid Search - Brand,brand-phrase,false
L005775,2026-02-06 07:45:00,Cormac,Aaltonen,cormac.aaltonen@copperline.com,copperline.com,Paid Search - Brand,brand-phrase,true
L005776,2026-02-18 14:45:00,Elodie,Moreau,elodie.moreau@thornbury.com,thornbury.com,Paid Search - Brand,brand-exact,false
L005777,2026-02-07 09:00:00,Priya,Ferreira,priya.ferreira@arclight.com,arclight.com,Paid Search - Brand,brand-exact,false
L005778,2026-02-15 19:45:00,Jonas,Kavanagh,jonas.kavanagh@harborview.com,harborview.com,Paid Search - Brand,brand-exact,false
L005779,2026-02-20 09:45:00,Grace,Szabo,grace.szabo@marlowe.com,marlowe.com,Paid Search - Brand,brand-exact,false
L005780,2026-02-18 09:00:00,Hollis,Bahri,hollis.bahri@lumen.com,lumen.com,Paid Search - Brand,brand-phrase,false
L005781,2026-02-11 07:45:00,Beatriz,Almeida,beatriz.almeida@granitepeak.com,granitepeak.com,Paid Search - Brand,brand-phrase,false
L005782,2026-02-02 08:45:00,Rafael,Vieira,rafael.vieira@lumen.com,lumen.com,Paid Search - Brand,brand-phrase,true
L005783,2026-02-19 17:30:00,Ivo,Krishnan,ivo.krishnan@marlowe.com,marlowe.com,Paid Search - Brand,brand-exact,false
L005784,2026-02-16 16:30:00,Lena,Castellanos,lena.castellanos@pinnacle.com,pinnacle.com,Paid Search - Brand,brand-exact,false
L005785,2026-02-14 08:15:00,Noor,Doyle,noor.doyle@brightpath.com,brightpath.com,Paid Search - Brand,brand-phrase,false
L005786,2026-02-06 11:15:00,Alicia,Farrell,alicia.farrell@foxglove.com,foxglove.com,Paid Search - Brand,brand-phrase,false
L005787,2026-02-17 20:45:00,Adeola,Aaltonen,adeola.aaltonen@oakhurst.com,oakhurst.com,Paid Search - Brand,brand-phrase,false
L005788,2026-02-08 18:45:00,Margit,Lindqvist,margit.lindqvist@anvil.com,anvil.com,Paid Search - Brand,brand-exact,false
L005789,2026-02-05 08:00:00,Priya,Farrell,priya.farrell@quillon.com,quillon.com,Paid Search - Brand,brand-phrase,false
L005790,2026-02-07 09:45:00,Darius,Byrne,darius.byrne@northwind.com,northwind.com,Paid Search - Brand,brand-phrase,false
L005791,2026-02-28 09:15:00,Siobhan,Szabo,siobhan.szabo@juniper.com,juniper.com,Paid Search - Brand,brand-exact,false
L005792,2026-02-26 14:45:00,Grace,Kavanagh,grace.kavanagh@ridgeline.com,ridgeline.com,Paid Search - Brand,brand-exact,false
L005793,2026-02-09 13:30:00,Siobhan,Farrell,siobhan.farrell@marlowe.com,marlowe.com,Paid Search - Brand,brand-phrase,false
L005794,2026-02-08 20:30:00,Estelle,Nwosu,estelle.nwosu@arclight.com,arclight.com,Paid Search - Brand,brand-exact,false
L005795,2026-02-27 20:30:00,Hollis,Ferreira,hollis.ferreira@halcyon.com,halcyon.com,Paid Search - Brand,brand-exact,true
L005796,2026-02-02 13:45:00,Anaya,Kavanagh,anaya.kavanagh@ember.com,ember.com,Paid Search - Brand,brand-phrase,false
L005797,2026-02-12 20:15:00,Arun,Whitfield,arun.whitfield@saltmarsh.com,saltmarsh.com,Paid Search - Brand,brand-exact,false
L005798,2026-02-08 07:15:00,Elodie,Novak,elodie.novak@meridian.com,meridian.com,Paid Search - Brand,brand-exact,false
L005799,2026-02-09 12:45:00,Beatriz,Pires,beatriz.pires@brightpath.com,brightpath.com,Paid Search - Brand,brand-phrase,false
L005800,2026-02-19 18:00:00,Mei,Doyle,mei.doyle@dovetail.com,dovetail.com,Paid Search - Brand,brand-exact,false
L005801,2026-02-19 14:00:00,Lena,Castellanos,lena.castellanos@ridgeline.com,ridgeline.com,Paid Search - Brand,brand-exact,false
L005802,2026-02-06 08:00:00,Estelle,Novak,estelle.novak@anvil.com,anvil.com,Paid Search - Brand,brand-exact,false
L005803,2026-02-28 13:15:00,Ingrid,Ferreira,ingrid.ferreira@ember.com,ember.com,Paid Search - Brand,brand-phrase,false
L005804,2026-02-22 13:30:00,Lena,Zhang,lena.zhang@lumen.com,lumen.com,Paid Search - Brand,brand-phrase,false
L005805,2026-02-23 15:30:00,Beatriz,Vieira,beatriz.vieira@foxglove.com,foxglove.com,Paid Search - Brand,brand-phrase,false
L005806,2026-02-26 16:45:00,Priya,Ferreira,priya.ferreira@ember.com,ember.com,Paid Search - Brand,brand-exact,true
L005807,2026-02-13 20:15:00,Jonas,Whitfield,jonas.whitfield@marlowe.com,marlowe.com,Paid Search - Brand,brand-phrase,false
L005808,2026-02-21 18:30:00,Yusuf,Doyle,yusuf.doyle@dovetail.com,dovetail.com,Paid Search - Brand,brand-exact,false
L005809,2026-02-23 12:00:00,Grace,Novak,grace.novak@pinnacle.com,pinnacle.com,Paid Search - Brand,brand-phrase,false
L005810,2026-02-15 13:00:00,Beatriz,Grant,beatriz.grant@copperline.com,copperline.com,Paid Search - Brand,brand-phrase,false
L005811,2026-02-13 11:00:00,Siobhan,Novak,siobhan.novak@foxglove.com,foxglove.com,Paid Search - Brand,brand-exact,false
L005812,2026-02-23 09:15:00,Mei,Nwosu,mei.nwosu@lumen.com,lumen.com,Paid Search - Brand,brand-exact,true
L005813,2026-02-11 20:00:00,Hollis,Szabo,hollis.szabo@foxglove.com,foxglove.com,Paid Search - Brand,brand-phrase,false
L005814,2026-02-16 08:15:00,Noor,Haddad,noor.haddad@brightpath.com,brightpath.com,Paid Search - Brand,brand-phrase,false
L005815,2026-02-04 10:45:00,Noor,Vieira,noor.vieira@cascade.com,cascade.com,Paid Search - Brand,brand-exact,false
L005816,2026-02-09 16:45:00,Beatriz,Petrov,beatriz.petrov@ember.com,ember.com,Paid Search - Brand,brand-phrase,false
L005817,2026-02-10 11:45:00,Priya,Pires,priya.pires@ember.com,ember.com,Paid Search - Brand,brand-phrase,false
L005818,2026-02-17 13:15:00,Siobhan,Vieira,siobhan.vieira@lumen.com,lumen.com,Paid Search - Brand,brand-exact,true
L005819,2026-02-10 20:45:00,Cormac,Kavanagh,cormac.kavanagh@dovetail.com,dovetail.com,Paid Search - Brand,brand-exact,false
L005820,2026-02-03 13:45:00,Yusuf,Whitfield,yusuf.whitfield@dovetail.com,dovetail.com,Paid Search - Brand,brand-phrase,false
L005821,2026-02-16 08:00:00,Adeola,Horvat,adeola.horvat@quarry.com,quarry.com,Paid Search - Brand,brand-exact,false
L005822,2026-02-17 16:45:00,Priya,Krishnan,priya.krishnan@halcyon.com,halcyon.com,Paid Search - Brand,brand-exact,false
L005823,2026-02-08 19:00:00,Darius,Okonkwo,darius.okonkwo@arclight.com,arclight.com,Paid Search - Brand,brand-exact,false
L005824,2026-02-09 09:15:00,Adeola,Pires,adeola.pires@kestrel.com,kestrel.com,Paid Search - Brand,brand-exact,false
L005825,2026-02-27 18:30:00,Ingrid,Ferreira,ingrid.ferreira@quillon.com,quillon.com,Paid Search - Brand,brand-exact,true
L005826,2026-02-19 12:30:00,Alicia,Farrell,alicia.farrell@tessellate.com,tessellate.com,Paid Search - Brand,brand-phrase,false
L005827,2026-02-24 14:00:00,Mei,Zhang,mei.zhang@granitepeak.com,granitepeak.com,Paid Search - Brand,brand-exact,false
L005828,2026-02-17 19:30:00,Estelle,Krishnan,estelle.krishnan@kestrel.com,kestrel.com,Paid Search - Brand,brand-phrase,false
L005829,2026-02-28 17:15:00,Noor,Vieira,noor.vieira@solvent.com,solvent.com,Paid Search - Brand,brand-phrase,false
L005830,2026-02-21 20:45:00,Priya,Doyle,priya.doyle@lumen.com,lumen.com,Paid Search - Brand,brand-phrase,false
L005831,2026-02-10 09:00:00,Lena,Zhang,lena.zhang@granitepeak.com,granitepeak.com,Paid Search - Brand,brand-phrase,false
L005832,2026-02-24 10:45:00,Elodie,Pires,elodie.pires@copperline.com,copperline.com,Paid Search - Brand,brand-exact,false
L005833,2026-02-15 11:00:00,Mei,Lindqvist,mei.lindqvist@ironwood.com,ironwood.com,Paid Social - Meta,lead-form-broad,false
L005834,2026-02-17 20:45:00,Rafael,Ferreira,rafael.ferreira@solvent.com,solvent.com,Paid Social - Meta,mofu-retarget,false
L005835,2026-02-14 19:15:00,Yusuf,Novak,yusuf.novak@quarry.com,quarry.com,Paid Social - Meta,mofu-retarget,false
L005836,2026-02-22 19:00:00,Arun,Aaltonen,arun.aaltonen@cascade.com,cascade.com,Paid Social - Meta,mofu-retarget,false
L005837,2026-02-12 09:00:00,Tomas,Horvat,tomas.horvat@nimbus.com,nimbus.com,Paid Social - Meta,mofu-retarget,false
L005838,2026-02-12 09:30:00,Ivo,Horvat,ivo.horvat@dovetail.com,dovetail.com,Paid Social - Meta,lead-form-broad,false
L005839,2026-02-14 13:45:00,Ivo,Demir,ivo.demir@quarry.com,quarry.com,Paid Social - Meta,prospecting-lal,false
L005840,2026-02-27 20:00:00,Cormac,Petrov,cormac.petrov@granitepeak.com,granitepeak.com,Paid Social - Meta,lead-form-broad,false
L005841,2026-02-20 07:00:00,Alicia,Whitfield,alicia.whitfield@northwind.com,northwind.com,Paid Social - Meta,mofu-retarget,false
L005842,2026-02-16 11:15:00,Noor,Doyle,noor.doyle@arclight.com,arclight.com,Paid Social - Meta,mofu-retarget,false
L005843,2026-02-17 08:30:00,Tomas,Watanabe,tomas.watanabe@tessellate.com,tessellate.com,Paid Social - Meta,lead-form-broad,false
L005844,2026-02-18 09:15:00,Kenji,Watanabe,kenji.watanabe@tessellate.com,tessellate.com,Paid Social - Meta,mofu-retarget,false
L005845,2026-02-19 20:00:00,Estelle,Grant,estelle.grant@ridgeline.com,ridgeline.com,Paid Social - Meta,mofu-retarget,false
L005846,2026-02-14 11:30:00,Alicia,Moreau,alicia.moreau@northwind.com,northwind.com,Paid Social - Meta,lead-form-broad,false
L005847,2026-02-03 13:15:00,Rafael,Whitfield,rafael.whitfield@pinnacle.com,pinnacle.com,Paid Social - Meta,mofu-retarget,false
L005848,2026-02-19 17:00:00,Beatriz,Vieira,beatriz.vieira@tessellate.com,tessellate.com,Paid Social - Meta,lead-form-broad,false
L005849,2026-02-01 19:45:00,Jonas,Zhang,jonas.zhang@solvent.com,solvent.com,Paid Social - Meta,lead-form-broad,false
L005850,2026-02-09 17:15:00,Priya,Kavanagh,priya.kavanagh@tessellate.com,tessellate.com,Paid Social - Meta,lead-form-broad,false
L005851,2026-02-04 18:00:00,Omar,Byrne,omar.byrne@pinnacle.com,pinnacle.com,Paid Social - Meta,lead-form-broad,false
L005852,2026-02-05 11:30:00,Anaya,Ferreira,anaya.ferreira@granitepeak.com,granitepeak.com,Paid Social - Meta,lead-form-broad,false
L005853,2026-02-06 19:00:00,Ivo,Watanabe,ivo.watanabe@marlowe.com,marlowe.com,Paid Social - Meta,mofu-retarget,false
L005854,2026-02-10 09:15:00,Arun,Moreau,arun.moreau@oakhurst.com,oakhurst.com,Paid Social - Meta,lead-form-broad,false
L005855,2026-02-12 08:30:00,Yusuf,Castellanos,yusuf.castellanos@nimbus.com,nimbus.com,Paid Social - Meta,lead-form-broad,false
L005856,2026-02-09 18:00:00,Arun,Zhang,arun.zhang@meridian.com,meridian.com,Paid Social - Meta,mofu-retarget,false
L005857,2026-02-23 15:15:00,Tomas,Bahri,tomas.bahri@northwind.com,northwind.com,Paid Social - Meta,lead-form-broad,false
L005858,2026-02-09 13:45:00,Grace,Szabo,grace.szabo@tessellate.com,tessellate.com,Paid Social - Meta,prospecting-lal,false
L005859,2026-02-15 09:15:00,Darius,Krishnan,darius.krishnan@marlowe.com,marlowe.com,Paid Social - Meta,prospecting-lal,false
L005860,2026-02-02 11:00:00,Peter,Okonkwo,peter.okonkwo@halcyon.com,halcyon.com,Paid Social - Meta,mofu-retarget,false
L005861,2026-02-18 12:00:00,Marcus,Lindqvist,marcus.lindqvist@nimbus.com,nimbus.com,Paid Social - Meta,mofu-retarget,false
L005862,2026-02-10 15:15:00,Anaya,Nwosu,anaya.nwosu@nimbus.com,nimbus.com,Paid Social - Meta,prospecting-lal,false
L005863,2026-02-06 17:15:00,Cormac,Haddad,cormac.haddad@harborview.com,harborview.com,Paid Social - Meta,lead-form-broad,false
L005864,2026-02-08 17:00:00,Callum,Krishnan,callum.krishnan@pinnacle.com,pinnacle.com,Paid Social - Meta,prospecting-lal,true
L005865,2026-02-22 12:00:00,Siobhan,Haddad,siobhan.haddad@ferrous.com,ferrous.com,Paid Social - Meta,mofu-retarget,false
L005866,2026-02-15 14:00:00,Yusuf,Zhang,yusuf.zhang@cascade.com,cascade.com,Paid Social - Meta,mofu-retarget,false
L005867,2026-02-11 18:15:00,Lena,Petrov,lena.petrov@dovetail.com,dovetail.com,Paid Social - Meta,prospecting-lal,false
L005868,2026-02-18 10:45:00,Yusuf,Demir,yusuf.demir@ember.com,ember.com,Paid Social - Meta,prospecting-lal,false
L005869,2026-02-22 07:15:00,Hollis,Okonkwo,hollis.okonkwo@tessellate.com,tessellate.com,Paid Social - Meta,lead-form-broad,false
L005870,2026-02-28 15:15:00,Hollis,Doyle,hollis.doyle@pinnacle.com,pinnacle.com,Paid Social - Meta,mofu-retarget,false
L005871,2026-02-13 16:30:00,Jonas,Lindqvist,jonas.lindqvist@arclight.com,arclight.com,Paid Social - Meta,prospecting-lal,false
L005872,2026-02-22 14:00:00,Lena,Iyer,lena.iyer@lumen.com,lumen.com,Paid Social - Meta,lead-form-broad,false
L005873,2026-02-21 17:00:00,Ingrid,Zhang,ingrid.zhang@lumen.com,lumen.com,Paid Social - Meta,lead-form-broad,false
L005874,2026-02-16 17:45:00,Estelle,Aaltonen,estelle.aaltonen@tessellate.com,tessellate.com,Paid Social - Meta,lead-form-broad,false
L005875,2026-02-03 18:00:00,Hollis,Petrov,hollis.petrov@redwood.com,redwood.com,Paid Social - Meta,prospecting-lal,false
L005876,2026-02-03 16:15:00,Alicia,Iyer,alicia.iyer@ember.com,ember.com,Paid Social - Meta,mofu-retarget,false
L005877,2026-02-16 07:45:00,Yusuf,Demir,yusuf.demir@tessellate.com,tessellate.com,Paid Social - Meta,lead-form-broad,false
L005878,2026-02-11 07:15:00,Omar,Nwosu,omar.nwosu@nimbus.com,nimbus.com,Paid Social - Meta,prospecting-lal,false
L005879,2026-02-12 16:30:00,Anaya,Mulvaney,anaya.mulvaney@kestrel.com,kestrel.com,Paid Social - Meta,lead-form-broad,false
L005880,2026-02-21 20:00:00,Kenji,Grant,kenji.grant@ember.com,ember.com,Paid Social - Meta,prospecting-lal,false
L005881,2026-02-11 19:00:00,Adeola,Vieira,adeola.vieira@arclight.com,arclight.com,Paid Social - Meta,mofu-retarget,false
L005882,2026-02-27 15:30:00,Priya,Krishnan,priya.krishnan@arclight.com,arclight.com,Paid Social - Meta,mofu-retarget,false
L005883,2026-02-04 20:30:00,Hollis,Novak,hollis.novak@ironwood.com,ironwood.com,Paid Social - Meta,lead-form-broad,false
L005884,2026-02-27 10:45:00,Ivo,Whitfield,ivo.whitfield@redwood.com,redwood.com,Paid Social - Meta,prospecting-lal,false
L005885,2026-02-11 11:15:00,Rafael,Aaltonen,rafael.aaltonen@halcyon.com,halcyon.com,Paid Social - Meta,prospecting-lal,false
L005886,2026-02-21 10:15:00,Estelle,Zhang,estelle.zhang@anvil.com,anvil.com,Paid Social - Meta,prospecting-lal,false
L005887,2026-02-04 12:00:00,Ingrid,Petrov,ingrid.petrov@saltmarsh.com,saltmarsh.com,Paid Social - Meta,mofu-retarget,false
L005888,2026-02-11 15:45:00,Anaya,Nwosu,anaya.nwosu@quarry.com,quarry.com,Paid Social - Meta,lead-form-broad,false
L005889,2026-02-08 07:45:00,Alicia,Szabo,alicia.szabo@dovetail.com,dovetail.com,Paid Social - Meta,prospecting-lal,false
L005890,2026-02-04 10:00:00,Noor,Lindqvist,noor.lindqvist@nimbus.com,nimbus.com,Paid Social - Meta,mofu-retarget,false
L005891,2026-02-20 20:00:00,Hollis,Iyer,hollis.iyer@ember.com,ember.com,Paid Social - Meta,mofu-retarget,false
L005892,2026-02-01 15:00:00,Ivo,Szabo,ivo.szabo@solvent.com,solvent.com,Paid Social - Meta,lead-form-broad,false
L005893,2026-02-17 15:30:00,Tomas,Pires,tomas.pires@pinnacle.com,pinnacle.com,Paid Social - Meta,prospecting-lal,true
L005894,2026-02-22 14:30:00,Omar,Farrell,omar.farrell@thornbury.com,thornbury.com,Paid Social - Meta,prospecting-lal,false
L005895,2026-02-17 18:00:00,Adeola,Krishnan,adeola.krishnan@northwind.com,northwind.com,Paid Social - Meta,prospecting-lal,false
L005896,2026-02-06 18:00:00,Callum,Ferreira,callum.ferreira@nimbus.com,nimbus.com,Paid Social - Meta,mofu-retarget,false
L005897,2026-02-10 16:00:00,Darius,Novak,darius.novak@juniper.com,juniper.com,Paid Social - Meta,mofu-retarget,false
L005898,2026-02-20 16:45:00,Malik,Petrov,malik.petrov@lumen.com,lumen.com,Paid Social - Meta,prospecting-lal,false
L005899,2026-02-08 14:00:00,Rafael,Bahri,rafael.bahri@quillon.com,quillon.com,Paid Social - Meta,lead-form-broad,false
L005900,2026-02-22 10:45:00,Grace,Kavanagh,grace.kavanagh@foxglove.com,foxglove.com,Paid Social - Meta,prospecting-lal,false
L005901,2026-02-15 07:45:00,Rafael,Vieira,rafael.vieira@quarry.com,quarry.com,Paid Social - Meta,prospecting-lal,false
L005902,2026-02-09 15:00:00,Kenji,Horvat,kenji.horvat@juniper.com,juniper.com,Paid Social - Meta,mofu-retarget,false
L005903,2026-02-28 09:45:00,Adeola,Horvat,adeola.horvat@dovetail.com,dovetail.com,Paid Social - Meta,mofu-retarget,false
L005904,2026-02-20 16:45:00,Arun,Kavanagh,arun.kavanagh@redwood.com,redwood.com,Paid Social - Meta,mofu-retarget,false
L005905,2026-02-27 11:45:00,Beatriz,Vieira,beatriz.vieira@dovetail.com,dovetail.com,Paid Social - Meta,prospecting-lal,false
L005906,2026-02-13 12:45:00,Marcus,Kavanagh,marcus.kavanagh@ironwood.com,ironwood.com,Paid Social - Meta,prospecting-lal,false
L005907,2026-02-04 18:45:00,Hollis,Horvat,hollis.horvat@granitepeak.com,granitepeak.com,Paid Social - Meta,mofu-retarget,false
L005908,2026-02-21 11:00:00,Estelle,Whitfield,estelle.whitfield@quarry.com,quarry.com,Paid Social - Meta,lead-form-broad,false
L005909,2026-02-12 11:45:00,Estelle,Lindqvist,estelle.lindqvist@lumen.com,lumen.com,Paid Social - Meta,lead-form-broad,false
L005910,2026-02-24 15:00:00,Kenji,Moreau,kenji.moreau@anvil.com,anvil.com,Paid Social - Meta,mofu-retarget,false
L005911,2026-02-26 07:15:00,Arun,Doyle,arun.doyle@thornbury.com,thornbury.com,Paid Social - Meta,mofu-retarget,false
L005912,2026-02-18 09:45:00,Priya,Moreau,priya.moreau@saltmarsh.com,saltmarsh.com,Paid Social - Meta,prospecting-lal,false
L005913,2026-02-27 10:45:00,Kenji,Castellanos,kenji.castellanos@marlowe.com,marlowe.com,Paid Social - Meta,lead-form-broad,false
L005914,2026-02-24 18:00:00,Tomas,Horvat,tomas.horvat@arclight.com,arclight.com,Paid Social - Meta,prospecting-lal,false
L005915,2026-02-21 12:00:00,Ingrid,Lindqvist,ingrid.lindqvist@redwood.com,redwood.com,Paid Social - Meta,prospecting-lal,false
L005916,2026-02-09 15:30:00,Kenji,Bergstrom,kenji.bergstrom@quarry.com,quarry.com,Paid Social - Meta,lead-form-broad,false
L005917,2026-02-20 11:45:00,Peter,Vieira,peter.vieira@solvent.com,solvent.com,Paid Social - Meta,lead-form-broad,false
L005918,2026-02-13 10:45:00,Ivo,Farrell,ivo.farrell@solvent.com,solvent.com,Paid Social - Meta,mofu-retarget,false
L005919,2026-02-08 14:15:00,Siobhan,Szabo,siobhan.szabo@saltmarsh.com,saltmarsh.com,Paid Social - Meta,mofu-retarget,false
L005920,2026-02-02 10:30:00,Kenji,Kavanagh,kenji.kavanagh@granitepeak.com,granitepeak.com,Paid Social - Meta,lead-form-broad,false
L005921,2026-02-07 13:30:00,Mei,Aaltonen,mei.aaltonen@arclight.com,arclight.com,Paid Social - Meta,prospecting-lal,false
L005922,2026-02-21 09:45:00,Priya,Iyer,priya.iyer@lumen.com,lumen.com,Paid Social - Meta,lead-form-broad,true
L005923,2026-02-24 10:15:00,Rafael,Whitfield,rafael.whitfield@redwood.com,redwood.com,Paid Social - Meta,prospecting-lal,false
L005924,2026-02-17 12:45:00,Anaya,Horvat,anaya.horvat@granitepeak.com,granitepeak.com,Paid Social - Meta,prospecting-lal,false
L005925,2026-02-14 07:45:00,Tomas,Doyle,tomas.doyle@oakhurst.com,oakhurst.com,Paid Social - Meta,prospecting-lal,false
L005926,2026-02-02 20:00:00,Mei,Zhang,mei.zhang@marlowe.com,marlowe.com,Paid Social - Meta,mofu-retarget,false
L005927,2026-02-16 16:45:00,Lena,Demir,lena.demir@juniper.com,juniper.com,Paid Social - Meta,lead-form-broad,false
L005928,2026-02-01 15:00:00,Elodie,Ferreira,elodie.ferreira@brightpath.com,brightpath.com,Paid Social - Meta,mofu-retarget,false
L005929,2026-02-09 07:45:00,Lena,Almeida,lena.almeida@lumen.com,lumen.com,Paid Social - Meta,prospecting-lal,false
L005930,2026-02-09 10:45:00,Yusuf,Lindqvist,yusuf.lindqvist@thornbury.com,thornbury.com,Paid Social - Meta,lead-form-broad,false
L005931,2026-02-20 08:15:00,Rafael,Bahri,rafael.bahri@northwind.com,northwind.com,Paid Social - Meta,prospecting-lal,false
L005932,2026-02-26 13:15:00,Elodie,Vieira,elodie.vieira@halcyon.com,halcyon.com,Paid Social - Meta,lead-form-broad,false
L005933,2026-02-13 15:00:00,Beatriz,Watanabe,beatriz.watanabe@nimbus.com,nimbus.com,Paid Social - Meta,lead-form-broad,false
L005934,2026-02-17 09:30:00,Cormac,Castellanos,cormac.castellanos@redwood.com,redwood.com,Paid Social - Meta,prospecting-lal,false
L005935,2026-02-28 12:15:00,Arun,Mulvaney,arun.mulvaney@halcyon.com,halcyon.com,Paid Social - Meta,mofu-retarget,false
L005936,2026-02-28 11:00:00,Beatriz,Raghunathan,beatriz.raghunathan@dovetail.com,dovetail.com,Paid Social - Meta,lead-form-broad,false
L005937,2026-02-18 17:45:00,Kenji,Iyer,kenji.iyer@dovetail.com,dovetail.com,Paid Social - Meta,lead-form-broad,false
L005938,2026-02-01 20:15:00,Alicia,Aaltonen,alicia.aaltonen@tessellate.com,tessellate.com,Paid Social - Meta,mofu-retarget,false
L005939,2026-02-05 12:15:00,Priya,Krishnan,priya.krishnan@ironwood.com,ironwood.com,Paid Social - Meta,mofu-retarget,true
L005940,2026-02-13 12:00:00,Renata,Moreau,renata.moreau@marlowe.com,marlowe.com,Paid Social - Meta,mofu-retarget,false
L005941,2026-02-14 07:30:00,Hollis,Moreau,hollis.moreau@brightpath.com,brightpath.com,Paid Social - Meta,lead-form-broad,false
L005942,2026-02-27 20:00:00,Peter,Ferreira,peter.ferreira@juniper.com,juniper.com,Paid Social - Meta,prospecting-lal,false
L005943,2026-02-12 16:30:00,Estelle,Raghunathan,estelle.raghunathan@foxglove.com,foxglove.com,Paid Social - Meta,lead-form-broad,false
L005944,2026-02-11 15:15:00,Kenji,Mulvaney,kenji.mulvaney@tessellate.com,tessellate.com,Paid Social - Meta,mofu-retarget,false
L005945,2026-02-03 07:30:00,Omar,Byrne,omar.byrne@halcyon.com,halcyon.com,Paid Social - Meta,prospecting-lal,false
L005946,2026-02-17 09:15:00,Noor,Ferreira,noor.ferreira@solvent.com,solvent.com,Paid Social - Meta,mofu-retarget,false
L005947,2026-02-16 19:00:00,Malik,Castellanos,malik.castellanos@cascade.com,cascade.com,Paid Social - Meta,mofu-retarget,false
L005948,2026-02-24 17:45:00,Rafael,Grant,rafael.grant@brightpath.com,brightpath.com,Paid Social - Meta,mofu-retarget,false
L005949,2026-02-17 19:45:00,Siobhan,Farrell,siobhan.farrell@pinnacle.com,pinnacle.com,Paid Social - Meta,mofu-retarget,false
L005950,2026-02-20 11:15:00,Siobhan,Pires,siobhan.pires@cascade.com,cascade.com,Paid Social - Meta,lead-form-broad,false
L005951,2026-02-15 09:00:00,Priya,Lindqvist,priya.lindqvist@meridian.com,meridian.com,Paid Social - Meta,prospecting-lal,false
L005952,2026-02-05 09:15:00,Elodie,Zhang,elodie.zhang@ridgeline.com,ridgeline.com,Paid Social - Meta,lead-form-broad,false
L005953,2026-02-02 18:00:00,Mei,Krishnan,mei.krishnan@redwood.com,redwood.com,Paid Social - Meta,prospecting-lal,false
L005954,2026-02-13 20:15:00,Renata,Ferreira,renata.ferreira@juniper.com,juniper.com,Paid Social - Meta,mofu-retarget,false
L005955,2026-02-25 19:00:00,Beatriz,Lindqvist,beatriz.lindqvist@pinnacle.com,pinnacle.com,Paid Social - Meta,prospecting-lal,false
L005956,2026-02-09 14:45:00,Peter,Kavanagh,peter.kavanagh@ridgeline.com,ridgeline.com,Paid Social - Meta,mofu-retarget,false
L005957,2026-02-03 16:45:00,Renata,Petrov,renata.petrov@saltmarsh.com,saltmarsh.com,Paid Social - Meta,prospecting-lal,false
L005958,2026-02-21 20:30:00,Alicia,Whitfield,alicia.whitfield@saltmarsh.com,saltmarsh.com,Paid Social - Meta,prospecting-lal,false
L005959,2026-02-16 13:30:00,Darius,Petrov,darius.petrov@oakhurst.com,oakhurst.com,Paid Social - Meta,mofu-retarget,false
L005960,2026-02-09 07:30:00,Noor,Raghunathan,noor.raghunathan@ironwood.com,ironwood.com,Paid Social - Meta,prospecting-lal,false
L005961,2026-02-15 08:00:00,Yusuf,Iyer,yusuf.iyer@foxglove.com,foxglove.com,Paid Social - Meta,mofu-retarget,false
L005962,2026-02-27 09:45:00,Darius,Grant,darius.grant@oakhurst.com,oakhurst.com,Paid Social - Meta,lead-form-broad,false
L005963,2026-02-11 18:00:00,Cormac,Castellanos,cormac.castellanos@solvent.com,solvent.com,Paid Social - Meta,mofu-retarget,false
L005964,2026-02-25 13:00:00,Beatriz,Moreau,beatriz.moreau@ironwood.com,ironwood.com,Paid Social - Meta,prospecting-lal,false
